Student_ID,Name,Branch,CGPA,Certifications,Aptitude_Score,Project_Tech,Soft_Skills_Rating,Favorite_Language,Preferred_Work_Mode,Experience,Job_Role,Num_Projects,Certifications_Count,Internship_Experience_Years,Work_Experience_Years,Total_Score,Weighted_Score
STU118,Harsh Sharma,2,-0.06488086622239342,4,1.1014685038260486,3,1.6287247929584565,1,1,-0.740671317415,4,-0.002779755339111121,1.4178411907830908,1.2801820419996526,-0.7559770637108023,1.2225656716852404,1.1882818155988875
,Riya Chopra,6,0.020922433928267484,5,-1.04560887955275,4,-0.9889999307129236,2,0,0.3387514258179587,4,-1.3926574248946706,-0.6795570204344991,1.2801820419996526,0.6544279058989034,-1.1248841210433806,-1.101174398707821
STU120,Tanya Kumar,0,-1.4047323993442535,3,0.6925013831824679,2,1.6287247929584565,2,0,-1.3403506192110881,8,-0.6977185901168909,0.7187084537105608,0.028374308623199535,1.3596303907037564,0.6848531131159045,0.6333549192496167
STU121,Aarav Mehta,2,1.1099643204558873,5,1.3059520641478388,2,-1.5125448754471997,2,2,-0.740671317415,4,-0.6977185901168909,0.019575716638030857,1.2801820419996526,-1.4611795485156551,1.2113314112023106,1.3094062638517023
STU122,Rohit Singh,3,1.037361528020713,5,0.0,4,-0.4654549859786476,5,0,-0.6207354570557824,1,0.6921590794386686,0.7187084537105608,-1.2234334247532535,-0.7559770637108023,0.00843071577993033,0.06789691654305444
,Manav Reddy,5,0.3971369038196268,2,1.663798294710972,6,0.5816349034899044,3,0,-2.6631110729806204e-16,1,1.3870979142164483,-1.378689757507029,-1.2234334247532535,-0.7559770637108023,1.7494298247346072,1.739764765876962
STU124,Tanya Sharma,5,-0.41469432068278067,5,-0.9433670993918548,2,-1.5125448754471997,6,2,-1.2204147588518706,3,-0.002779755339111121,0.7187084537105608,-1.2234334247532535,-0.7559770637108023,-1.1739063486052572,-1.1001536870652404
STU125,Ananya Sharma,4,-0.11108264322659568,4,1.3059520641478388,3,-1.5125448754471997,5,0,1.0583665879732644,9,-1.3926574248946706,-1.378689757507029,0.028374308623199535,0.6544279058989034,1.1934587240703765,1.2090362856646792
STU126,Rohit Kumar,4,1.4861787903472472,0,-1.0967297696331977,4,-0.9889999307129236,1,1,-1.3403506192110881,3,0.6921590794386686,0.7187084537105608,-1.2234334247532535,1.3596303907037564,-1.1340757887112323,-1.024961262728522
STU127,Sneha Singh,3,-0.15068416637305435,5,0.8458640534238107,2,0.5816349034899044,5,1,0.0988797050995235,1,1.3870979142164483,-1.378689757507029,1.2801820419996526,0.6544279058989034,0.8942188766614196,0.8681185970429928
,Priya Mehta,1,-0.2958897512434041,4,0.5902596030215727,6,-4.650013216560787e-16,3,1,-2.6631110729806204e-16,2,0.6921590794386686,-0.6795570204344991,0.028374308623199535,-0.050774578905949455,0.5667198150320596,0.5587689008466213
STU129,Divya Nair,5,-0.4608960976869829,2,-1.1478506597136453,3,0.5816349034899044,3,2,-0.14099201561891198,0,1.3870979142164483,1.4178411907830908,1.2801820419996526,-0.7559770637108023,-1.1315225476923845,-1.1576537762639088
STU130,Rohit Das,4,-0.4542958438292393,3,-1.04560887955275,1,0.05808995875562843,5,2,-0.8606071777742176,5,1.3870979142164483,0.019575716638030857,-1.2234334247532535,-0.050774578905949455,-1.1105859713378332,-1.0991329754226618
STU131,Rohit Singh,5,0.6083450272674078,0,1.5104356244696293,5,-0.4654549859786476,5,0,0.0988797050995235,5,-0.002779755339111121,0.7187084537105608,-1.2234334247532535,-1.4611795485156551,1.514656444241423,1.5417882811457242
,Aarav Das,3,0.08692497250569878,4,-1.659059560518121,5,1.6287247929584565,6,0,-0.26092787597812944,7,1.3870979142164483,1.4178411907830908,-1.2234334247532535,-1.4611795485156551,-1.5027637918328476,-1.5451839632300757
STU133,,4,0.3641356345309117,4,1.6126774046305243,5,-0.9889999307129236,3,0,-1.4602864795703059,4,0.6921590794386686,0.019575716638030857,0.028374308623199535,0.6544279058989034,1.4804430145888632,1.5625427512115155
STU134,Mehul Sharma,1,1.288171174614952,4,0.33465515261933476,4,-0.4654549859786476,5,1,-0.14099201561891198,4,1.3870979142164483,0.019575716638030857,1.2801820419996526,1.3596303907037564,0.3825493764843308,0.4346563861607302
STU135,Divya Sharma,2,0.9251572124390794,2,-1.7101804505985687,1,0.5816349034899044,6,2,-0.740671317415,8,-0.002779755339111121,-1.378689757507029,0.028374308623199535,-0.050774578905949455,-1.6115318592357615,-1.5846514800764988
STU136,Kunal Das,4,-1.5631384919300892,5,0.9992267236651534,4,0.05808995875562843,1,0,1.1783024483324822,3,-0.002779755339111121,-0.6795570204344991,0.028374308623199535,1.3596303907037564,0.9330281401479057,0.8568907689746141
STU137,Priya Agarwal,1,0.13972700336764463,4,-0.5343999787482742,5,-4.650013216560787e-16,0,0,0.21881556545874098,0,0.6921590794386686,-0.6795570204344991,-1.2234334247532535,0.6544279058989034,-0.5136869909034993,-0.5159988848607471
STU138,Sanya Mehta,6,1.5125798057782203,4,0.6925013831824679,3,-0.4654549859786476,4,0,-0.26092787597812944,6,-0.6977185901168909,1.4178411907830908,0.028374308623199535,-1.4611795485156551,0.7522586760134846,0.8133404055578718
STU139,Riya Verma,4,-0.691904982707993,5,0.07905070221709684,1,1.1051798482241806,3,0,1.6580458897693526,0,-0.6977185901168909,-0.6795570204344991,0.028374308623199535,1.3596303907037564,0.20382250516498907,0.10292510232226387
,Divya Nair,1,1.3541737131923846,2,0.4880178228606775,5,-0.4654549859786476,2,0,-1.100478898492653,1,1.3870979142164483,0.7187084537105608,-1.2234334247532535,1.3596303907037564,0.49999846335132714,0.5809583882638487
STU141,Riya Kumar,5,-1.1869240220387294,2,0.2324133724584396,1,0.05808995875562843,0,1,-0.8606071777742176,3,-1.3926574248946706,-0.6795570204344991,0.028374308623199535,-1.4611795485156551,0.1093525874676219,0.10122391625129712
STU142,Harsh Mehta,0,0.15292751108313066,2,-1.5568177803572258,1,-1.5125448754471997,0,0,1.1783024483324822,2,1.3870979142164483,1.4178411907830908,-1.2234334247532535,-0.050774578905949455,-1.6406388068506257,-1.620036150352602
STU143,Ananya Sharma,6,-0.4608960976869829,4,-1.5056968902767782,3,1.1051798482241806,1,0,-1.4602864795703059,6,0.6921590794386686,-0.6795570204344991,-1.2234334247532535,-1.4611795485156551,-1.494082772368765,-1.4995921765281746
STU144,Aditya Chopra,2,1.433376759485302,4,-1.8124222307594637,6,0.05808995875562843,3,0,1.1783024483324822,3,0.6921590794386686,0.7187084537105608,-1.2234334247532535,1.3596303907037564,-1.6437026960732433,-1.6411308576325863
STU145,Manav Verma,1,0.8855556892926202,1,1.408193844308734,2,0.5816349034899044,6,0,-0.14099201561891198,9,0.6921590794386686,-1.378689757507029,-1.2234334247532535,-0.050774578905949455,1.5258907047243537,1.5329421135766998
STU146,Divya Agarwal,0,-0.08468162779562305,5,-0.5855208688287218,2,-0.4654549859786476,6,0,0.3387514258179587,3,0.6921590794386686,1.4178411907830908,0.028374308623199535,-0.050774578905949455,-0.622406288534143,-0.6187180289817233
STU147,Divya Verma,5,-0.698505236565736,2,0.2835342625388872,1,1.1051798482241806,2,0,1.1783024483324822,3,0.6921590794386686,-1.378689757507029,-1.2234334247532535,-1.4611795485156551,0.38714521031825694,0.29958221212599107
STU148,Priya Verma,4,-1.7347450922314112,0,-0.9944879894723024,3,-0.4654549859786476,6,2,0.6985590068956117,3,-0.002779755339111121,-1.378689757507029,-1.2234334247532535,1.3596303907037564,-1.1432674563790841,-1.1920177348974317
STU149,Aarav Kumar,2,1.1231648281713733,3,-1.659059560518121,2,1.1051798482241806,5,2,1.5381100294101349,6,-0.6977185901168909,-1.378689757507029,0.028374308623199535,0.6544279058989034,-1.3970596136525506,-1.4468554083282128
STU150,Divya Mehta,5,0.7271495967067844,2,0.33465515261933476,4,0.05808995875562843,0,1,0.3387514258179587,6,0.6921590794386686,0.019575716638030857,0.028374308623199535,1.3596303907037564,0.4106350276916559,0.41764452545106506
STU151,Sneha Das,0,1.0901635588826581,5,1.5104356244696293,0,0.5816349034899044,2,2,-0.6207354570557824,7,-1.3926574248946706,0.019575716638030857,1.2801820419996526,-0.7559770637108023,1.6234245116443369,1.6493032408308075
STU152,Aditya Sharma,5,-1.0285179294528937,4,0.5902596030215727,0,-0.9889999307129236,6,2,-0.26092787597812944,3,-1.3926574248946706,-1.378689757507029,0.028374308623199535,0.6544279058989034,0.40246465643134327,0.41526286495171205
STU153,Riya Nair,6,0.30473334981122346,0,-0.6366417589091693,6,-0.9889999307129236,2,0,-0.740671317415,7,-1.3926574248946706,1.4178411907830908,0.028374308623199535,-0.050774578905949455,-0.7403660236049092,-0.6789400158939372
,Tanya Das,3,1.4927790442049902,5,0.4880178228606775,6,-0.9889999307129236,2,2,-0.5007995966965647,3,-1.3926574248946706,0.7187084537105608,1.2801820419996526,0.6544279058989034,0.48518966544200987,0.56973056019547
STU155,Isha Agarwal,0,-0.8965128522980305,5,0.43689693278022995,0,-0.4654549859786476,6,0,-2.6631110729806204e-16,4,-0.002779755339111121,0.7187084537105608,0.028374308623199535,-0.050774578905949455,0.321657446994946,0.31349036397865393
STU156,Harsh Chopra,1,0.7535506121377576,5,-0.8411253192309597,6,-4.650013216560787e-16,4,0,-0.26092787597812944,2,-1.3926574248946706,-0.6795570204344991,0.028374308623199535,-0.050774578905949455,-0.793011558365443,-0.7657330000786285
STU157,Riya Kumar,4,1.1099643204558873,4,1.2548311740673912,5,-0.9889999307129236,5,2,-0.021056155259694242,8,0.6921590794386686,1.4178411907830908,0.028374308623199535,0.6544279058989034,1.2419703034284832,1.302601519567836
STU158,Ananya Gupta,4,1.670985898364055,4,-1.6079386704376735,6,-1.5125448754471997,4,1,0.4586872861771762,0,1.3870979142164483,0.019575716638030857,0.028374308623199535,-0.050774578905949455,-1.6048934325867574,-1.5247697303784786
STU159,Riya Singh,2,1.5983831059288807,0,0.2324133724584396,6,0.05808995875562843,1,2,1.4181741690509175,4,-1.3926574248946706,-1.378689757507029,1.2801820419996526,-0.050774578905949455,0.4218692881745867,0.42070666037880483
STU160,Sneha Gupta,4,-0.41469432068278067,5,-1.659059560518121,3,0.05808995875562843,2,2,0.21881556545874098,1,-0.002779755339111121,-0.6795570204344991,0.028374308623199535,-0.7559770637108023,-1.674341588299416,-1.692166439761581
STU161,Sanya Gupta,4,0.0,0,-0.7388835390700645,6,0.05808995875562843,0,2,1.1783024483324822,3,-0.002779755339111121,0.7187084537105608,0.028374308623199535,1.3596303907037564,-0.6822389098817202,-0.7171622263075121
STU162,Riya Kumar,2,1.3673742209078705,2,0.7436222732629154,3,1.6287247929584565,5,1,0.4586872861771762,1,-1.3926574248946706,0.019575716638030857,1.2801820419996526,1.3596303907037564,1.026987409641503,0.9957075523654805
STU163,Divya Patel,2,0.14632725722538764,1,-0.6366417589091693,3,-1.5125448754471997,4,1,-1.2204147588518706,3,1.3870979142164483,0.019575716638030857,-1.2234334247532535,-0.7559770637108023,-0.8241123290231154,-0.7360998678784111
,Mehul Patel,1,0.17272827265635968,5,1.4593147343891817,2,-1.5125448754471997,3,1,0.8184948672548295,9,-1.3926574248946706,-1.378689757507029,1.2801820419996526,0.6544279058989034,1.3583980938879405,1.3880010603303536
STU165,Rohit Patel,5,-0.48069685926021194,0,-0.4832790886678266,0,-0.9889999307129236,3,0,-2.6631110729806204e-16,8,-0.002779755339111121,0.7187084537105608,-1.2234334247532535,-1.4611795485156551,-0.6164033033297175,-0.5963039467742273
STU166,Kunal Verma,4,1.0043602587319969,3,-0.8411253192309597,0,-1.5125448754471997,3,1,-0.9805430381334354,5,-0.6977185901168909,1.4178411907830908,1.2801820419996526,-1.4611795485156551,-0.9517743799655028,-0.8483781485621997
STU167,Kunal Kumar,1,1.5719820904979087,5,-1.5568177803572258,4,1.6287247929584565,0,0,-1.700158200288741,3,0.6921590794386686,0.019575716638030857,1.2801820419996526,-1.4611795485156551,-1.3470160896831345,-1.3104202854366993
STU168,Riya Das,4,-1.609340268934291,2,0.43689693278022995,1,1.1051798482241806,2,2,1.0583665879732644,8,-0.002779755339111121,-1.378689757507029,0.028374308623199535,-0.7559770637108023,0.46476373729122905,0.3570823013246582
STU169,Sanya Nair,0,0.08692497250569878,5,1.3059520641478388,5,1.1051798482241806,4,2,0.9384307276140467,6,-1.3926574248946706,1.4178411907830908,-1.2234334247532535,-0.7559770637108023,1.458995790030542,1.3978679395419593
STU170,Isha Reddy,4,-0.4674963515447259,1,0.5391387129411251,3,-0.9889999307129236,5,0,0.4586872861771762,7,0.6921590794386686,0.7187084537105608,0.028374308623199535,-0.050774578905949455,0.42544382560097316,0.43227472566137787
STU171,Kunal Gupta,0,-0.3486917821053494,5,1.4593147343891817,6,0.5816349034899044,6,0,1.0583665879732644,8,-1.3926574248946706,0.019575716638030857,-1.2234334247532535,-1.4611795485156551,1.5325291313733578,1.4737408383070658
STU172,Aditya Das,2,-0.08468162779562305,5,0.38577604269978233,1,0.05808995875562843,4,2,-0.740671317415,6,-1.3926574248946706,1.4178411907830908,1.2801820419996526,0.6544279058989034,0.35293178066569697,0.3696710782498099
STU173,Kunal Mehta,5,0.9251572124390794,3,1.6126774046305243,1,-0.4654549859786476,0,0,0.6985590068956117,9,-0.6977185901168909,1.4178411907830908,1.2801820419996526,0.6544279058989034,1.6668296089647483,1.685028148321104
STU174,Priya Chopra,5,0.3443348729576815,4,1.408193844308734,5,-0.4654549859786476,5,1,-1.100478898492653,1,0.6921590794386686,1.4178411907830908,-1.2234334247532535,-1.4611795485156551,1.3410360549597757,1.395486279042607
STU175,,4,-0.3024900051011471,3,-0.4832790886678266,1,-0.4654549859786476,6,0,-0.9805430381334354,1,0.6921590794386686,0.019575716638030857,0.028374308623199535,-1.4611795485156551,-0.593299340919279,-0.5578155676411222
STU176,Divya Patel,5,-0.30909025895889014,0,-1.1478506597136453,5,1.1051798482241806,3,0,0.9384307276140467,3,-0.6977185901168909,0.019575716638030857,0.028374308623199535,-1.4611795485156551,-1.0227544802894706,-1.0926684683529884
,Sanya Patel,2,0.6875480735603263,5,0.0,2,-1.5125448754471997,4,0,-2.6631110729806204e-16,4,-0.002779755339111121,-0.6795570204344991,0.028374308623199535,-0.7559770637108023,-0.09433436641855798,-0.027411077360331566
STU178,,6,-1.2859278299048769,4,-0.5343999787482742,4,-0.9889999307129236,5,0,0.4586872861771762,6,-1.3926574248946706,0.7187084537105608,0.028374308623199535,-0.7559770637108023,-0.7102377795825056,-0.7238513281674519
STU179,Ananya Singh,4,0.8129528968574459,1,-0.4832790886678266,2,-1.5125448754471997,1,0,0.21881556545874098,4,1.3870979142164483,-1.378689757507029,1.2801820419996526,-0.7559770637108023,-0.5580646148591802,-0.4938509713727817
STU180,Kunal Kumar,4,-0.23648746652371525,5,0.38577604269978233,2,1.6287247929584565,3,1,-0.3808637363373472,3,-1.3926574248946706,1.4178411907830908,1.2801820419996526,1.3596303907037564,0.5097007792229492,0.46119488886780796
STU181,Tanya Singh,4,-1.1011207218880685,4,0.0,0,1.1051798482241806,3,2,0.4586872861771762,8,-1.3926574248946706,-0.6795570204344991,1.2801820419996526,0.6544279058989034,0.04213349722872117,-0.03519495935751482
STU182,Krish Verma,2,1.5653818366401657,5,1.5104356244696293,3,1.1051798482241806,5,1,1.7779817501285702,7,-0.002779755339111121,-1.378689757507029,1.2801820419996526,0.6544279058989034,1.8133856434466102,1.7663448425133028
STU183,Mehul Mehta,6,-0.3684925436785784,4,0.0,0,-4.650013216560787e-16,4,0,-0.6207354570557824,7,-1.3926574248946706,-0.6795570204344991,1.2801820419996526,-0.050774578905949455,-0.05493843125976379,-0.04679551920548775
STU184,Aarav Patel,1,-0.8041092982896265,0,-1.7613013406790161,2,0.05808995875562843,3,1,0.0988797050995235,0,-0.6977185901168909,0.019575716638030857,0.028374308623199535,-0.7559770637108023,-1.8117059551134251,-1.8360867813653468
STU185,Aarav Reddy,3,0.9185569585813365,1,-1.301213329954988,2,-0.9889999307129236,6,2,1.0583665879732644,7,-0.6977185901168909,1.4178411907830908,0.028374308623199535,1.3596303907037564,-1.2801211749893233,-1.2536006706664191
STU186,Krish Singh,5,1.3607739670501275,5,-1.3523342200354356,0,0.05808995875562843,5,2,-0.26092787597812944,2,0.6921590794386686,-1.378689757507029,0.028374308623199535,1.3596303907037564,-1.2510142273744593,-1.2097100700354837
STU187,Riya Gupta,0,-0.38829330525180805,5,0.7436222732629154,3,-1.5125448754471997,2,2,1.5381100294101349,2,1.3870979142164483,-1.378689757507029,0.028374308623199535,0.6544279058989034,0.6307244035163321,0.6258697005373647
STU188,Mehul Singh,1,0.9317574662968224,5,-0.6877626489896169,6,-0.9889999307129236,5,0,-1.100478898492653,0,-1.3926574248946706,-1.378689757507029,1.2801820419996526,-0.7559770637108023,-0.7582387107368439,-0.6704340855391046
STU189,Sanya Kumar,1,0.6479465504138671,2,-1.8124222307594637,6,0.5816349034899044,4,1,-0.021056155259694242,1,-1.3926574248946706,-1.378689757507029,1.2801820419996526,-0.050774578905949455,-1.7044698323218195,-1.7050954539009264
,Harsh Verma,5,0.47633995011254526,5,0.181292482377992,6,0.05808995875562843,6,0,0.6985590068956117,6,-0.002779755339111121,-1.378689757507029,1.2801820419996526,-0.7559770637108023,0.25335538093063464,0.24378330899828954
STU191,Sneha Kumar,3,-0.9097133600135171,5,-0.9944879894723024,1,0.05808995875562843,5,0,1.5381100294101349,9,-0.6977185901168909,-0.6795570204344991,-1.2234334247532535,-1.4611795485156551,-0.992626236267067,-1.0610264074330116
STU192,Divya Agarwal,4,0.2651318266647642,4,-0.8922462093114073,5,1.1051798482241806,6,1,0.4586872861771762,9,1.3870979142164483,1.4178411907830908,0.028374308623199535,-0.7559770637108023,-0.7434299128275259,-0.7850940267222462
STU193,Ananya Nair,0,-0.012078835360448159,2,-0.22767463826558867,3,0.5816349034899044,3,0,0.5786231465363939,9,0.6921590794386686,0.019575716638030857,0.028374308623199535,-1.4611795485156551,-0.14699281082469268,-0.18253392038591407
STU194,Tanya Chopra,2,0.436738426966086,5,-1.7101804505985687,3,-0.4654549859786476,3,2,1.6580458897693526,3,-0.6977185901168909,0.019575716638030857,1.2801820419996526,-1.4611795485156551,-1.6493198263147082,-1.6690303091964371
STU195,Sneha Chopra,4,1.6775861522217992,4,0.0,0,-0.9889999307129236,5,1,0.3387514258179587,5,0.6921590794386686,0.019575716638030857,0.028374308623199535,-0.050774578905949455,0.04775062747018547,0.1134887032449566
STU196,Aditya Sharma,5,-1.0285179294528937,5,0.02792981213664926,5,0.05808995875562843,0,1,0.6985590068956117,7,-0.002779755339111121,0.019575716638030857,0.028374308623199535,0.6544279058989034,-0.016266870659687786,-0.0644716070608389
STU197,Sneha Reddy,2,0.13312674950990044,1,0.181292482377992,2,1.6287247929584565,0,2,-1.700158200288741,7,-0.002779755339111121,-0.6795570204344991,1.2801820419996526,-0.7559770637108023,0.2778664947115725,0.2764460815608469
STU198,Rohit Mehta,0,0.0,2,1.3059520641478388,0,-0.9889999307129236,0,2,-0.26092787597812944,8,-1.3926574248946706,0.7187084537105608,-1.2234334247532535,-1.4611795485156551,1.1969464799902234,1.2357993831620244
STU199,Sanya Reddy,4,-1.2793275760471334,0,-1.5568177803572258,1,-1.5125448754471997,1,2,-0.5007995966965647,3,1.3870979142164483,1.4178411907830908,-1.2234334247532535,-0.7559770637108023,-1.822940215596355,-1.7915157063060247
STU200,Aditya Singh,1,-0.48729711311795554,3,0.4880178228606775,6,1.6287247929584565,3,2,-1.100478898492653,5,0.6921590794386686,-1.378689757507029,-1.2234334247532535,0.6544279058989034,0.5617868960074424,0.5272009084213076
STU201,Mehul Verma,1,1.6841864060795422,4,-0.5343999787482742,5,-1.5125448754471997,3,2,-0.5007995966965647,5,-0.6977185901168909,0.7187084537105608,1.2801820419996526,0.6544279058989034,-0.5723627645647277,-0.4652710453805453
STU202,Rohit Kumar,4,0.7337498505645274,5,-1.3523342200354356,4,1.6287247929584565,4,1,0.21881556545874098,9,-0.002779755339111121,0.019575716638030857,0.028374308623199535,1.3596303907037564,-1.125905417450919,-1.1654792321903544
STU203,Ananya Sharma,6,-1.4839354456371714,5,-0.3810373085069314,4,-0.4654549859786476,4,0,0.0988797050995235,8,-1.3926574248946706,0.7187084537105608,1.2801820419996526,0.6544279058989034,-0.536617390300859,-0.5622386514256356
STU204,Divya Reddy,3,-1.074719706457096,5,1.408193844308734,1,0.5816349034899044,5,1,-0.26092787597812944,3,-1.3926574248946706,1.4178411907830908,1.2801820419996526,-0.050774578905949455,1.3691217061671008,1.329140022274913
STU205,Tanya Kumar,5,1.2947714284726963,5,0.5902596030215727,1,-0.9889999307129236,1,0,1.0583665879732644,2,0.6921590794386686,-1.378689757507029,0.028374308623199535,-1.4611795485156551,0.6383841265728756,0.6735029105244261
STU206,Aditya Nair,4,-1.4311334147752262,5,0.8458640534238107,2,-0.9889999307129236,6,0,0.21881556545874098,2,-0.002779755339111121,-1.378689757507029,-1.2234334247532535,1.3596303907037564,0.647065146036958,0.6357365797489702
STU207,Kunal Chopra,2,-0.2628884819546879,5,1.5104356244696293,4,-0.9889999307129236,1,1,-1.100478898492653,7,1.3870979142164483,1.4178411907830908,-1.2234334247532535,-0.050774578905949455,1.345121240589932,1.400930074469699
STU208,Sneha Agarwal,6,-1.0219176755951507,3,-0.7388835390700645,1,1.6287247929584565,6,0,-0.8606071777742176,9,-0.002779755339111121,1.4178411907830908,1.2801820419996526,-0.7559770637108023,-0.6949183334694199,-0.7493691192319503
STU209,Sanya Singh,1,-0.8239100598628561,0,-1.2500924398745403,6,1.1051798482241806,4,0,1.6580458897693526,0,0.6921590794386686,0.019575716638030857,-1.2234334247532535,-1.4611795485156551,-1.1340757887112323,-1.237609521599334
,Manav Kumar,3,-1.0945204680303255,4,0.2835342625388872,6,-0.9889999307129236,3,1,-0.3808637363373472,3,0.6921590794386686,-1.378689757507029,1.2801820419996526,0.6544279058989034,0.08586277009422291,0.1005434418229115
STU211,Isha Sharma,4,-1.4707349379216847,4,0.43689693278022995,1,-0.9889999307129236,5,1,-1.4602864795703059,7,-0.002779755339111121,0.7187084537105608,1.2801820419996526,-1.4611795485156551,0.1639919452709634,0.19955247115316102
STU212,Aarav Agarwal,4,0.0,3,-0.9944879894723024,6,-1.5125448754471997,1,1,-0.740671317415,2,0.6921590794386686,-0.6795570204344991,0.028374308623199535,-0.7559770637108023,-1.172461185500488,-1.1016302783459397
STU213,Ananya Reddy,3,-0.10448238936885267,5,-1.659059560518121,3,-0.4654549859786476,2,0,0.9384307276140467,3,-0.002779755339111121,-0.6795570204344991,0.028374308623199535,1.3596303907037564,-1.6707670508730295,-1.684000746620942
STU214,,3,1.017560766447484,3,0.9992267236651534,5,0.05808995875562843,5,1,1.0583665879732644,7,-0.6977185901168909,1.4178411907830908,0.028374308623199535,1.3596303907037564,1.1275851057841042,1.1212550844028077
STU215,,0,1.274970666899466,3,0.2324133724584396,2,1.1051798482241806,2,2,1.1783024483324822,0,-0.002779755339111121,0.019575716638030857,1.2801820419996526,1.3596303907037564,0.4887642028683971,0.45200848408458916
STU216,Mehul Das,2,-0.5995014286995891,3,0.5391387129411251,0,0.5816349034899044,5,0,1.2982383086916998,6,-0.002779755339111121,-0.6795570204344991,0.028374308623199535,0.6544279058989034,0.6041706969203157,0.532644703848401
STU217,Tanya Chopra,0,0.8591546738616481,0,-1.5056968902767782,5,-0.4654549859786476,6,1,-0.6207354570557824,7,0.6921590794386686,-1.378689757507029,-1.2234334247532535,-0.050774578905949455,-1.5094022184818514,-1.453660152612079
STU218,Isha Singh,5,1.644584882933083,5,-0.17655374818514108,1,1.1051798482241806,3,1,-0.740671317415,3,0.6921590794386686,1.4178411907830908,-1.2234334247532535,-0.050774578905949455,0.02713822666072439,0.05461141790681561
STU219,Manav Singh,3,0.0,3,0.9481058335847058,3,0.05808995875562843,5,1,-0.3808637363373472,4,-1.3926574248946706,0.7187084537105608,1.2801820419996526,-1.4611795485156551,0.9365158960677532,0.9448965650267537
STU220,Kunal Nair,4,1.631384375217597,2,-0.4832790886678266,3,1.1051798482241806,6,0,0.8184948672548295,3,-1.3926574248946706,1.4178411907830908,1.2801820419996526,0.6544279058989034,-0.2138877255185031,-0.23084760480136235
STU221,Manav Kumar,0,-1.6489417920807503,5,-0.8922462093114073,6,-1.5125448754471997,6,2,-0.021056155259694242,3,-0.6977185901168909,0.7187084537105608,0.028374308623199535,1.3596303907037564,-1.167267921956253,-1.1593549623348756
STU222,Ananya Gupta,2,-1.4311334147752262,2,0.181292482377992,1,-0.4654549859786476,0,2,-0.021056155259694242,0,-1.3926574248946706,1.4178411907830908,1.2801820419996526,1.3596303907037564,0.024074337438106976,0.0028953613494338247
STU223,Sanya Singh,5,-0.9163136138712601,3,0.5902596030215727,2,1.6287247929584565,0,0,-0.021056155259694242,2,-0.002779755339111121,1.4178411907830908,1.2801820419996526,-0.7559770637108023,0.6766827418555919,0.6003519094728669
STU224,Ananya Gupta,3,-1.6225407766497777,2,-1.3523342200354356,6,1.6287247929584565,0,1,-1.3403506192110881,4,0.6921590794386686,1.4178411907830908,-1.2234334247532535,-0.7559770637108023,-1.3745910926866902,-1.4305240220469344
STU225,Riya Mehta,4,-1.4377336686329691,4,-0.32991641842648384,1,0.05808995875562843,6,1,0.8184948672548295,8,-1.3926574248946706,0.7187084537105608,-1.2234334247532535,1.3596303907037564,-0.4002743198943891,-0.46220891045280615
STU226,Sanya Mehta,6,0.7073488351335554,5,0.5902596030215727,6,-0.9889999307129236,0,1,-2.6631110729806204e-16,2,-1.3926574248946706,0.7187084537105608,0.028374308623199535,1.3596303907037564,0.5478746012648562,0.5979286750442514
STU227,Divya Chopra,2,-0.6061016825573321,1,-0.023191077943798325,6,-0.4654549859786476,3,2,-0.14099201561891198,4,-0.6977185901168909,1.4178411907830908,1.2801820419996526,0.6544279058989034,-0.12146040063621445,-0.11788884968918684
STU228,Harsh Chopra,1,-1.7215445845159245,5,1.1014685038260486,0,1.6287247929584565,2,0,-0.8606071777742176,4,-0.6977185901168909,-0.6795570204344991,1.2801820419996526,-0.050774578905949455,1.089286490501388,1.0157815480028842
STU229,Mehul Agarwal,2,1.6181838675021096,5,0.0,6,1.6287247929584565,5,1,1.0583665879732644,3,-0.002779755339111121,0.019575716638030857,-1.2234334247532535,-0.7559770637108023,0.32911778774720774,0.28769015691192523
STU230,Sanya Mehta,6,1.7039871676527711,5,-0.32991641842648384,6,-4.650013216560787e-16,1,0,-1.3403506192110881,8,0.6921590794386686,0.019575716638030857,1.2801820419996526,-0.050774578905949455,-0.25478835159233715,-0.17269953573970898
STU231,Mehul Reddy,4,0.21232979580281894,4,-1.5568177803572258,6,1.6287247929584565,5,2,0.6985590068956117,6,-0.6977185901168909,0.019575716638030857,-1.2234334247532535,0.6544279058989034,-1.350079978905752,-1.416574296265009
STU232,Harsh Agarwal,4,0.8129528968574459,0,-0.5855208688287218,1,1.1051798482241806,6,2,-0.740671317415,3,-1.3926574248946706,0.7187084537105608,0.028374308623199535,1.3596303907037564,-0.4457220100298791,-0.43941301710185443
STU233,Harsh Das,2,-1.2595268144739042,5,0.2835342625388872,2,0.5816349034899044,6,1,0.3387514258179587,1,0.6921590794386686,0.7187084537105608,-1.2234334247532535,-0.050774578905949455,0.25692991835702184,0.19580986179703438
STU234,Krish Nair,3,0.0,2,1.4593147343891817,0,0.05808995875562843,1,0,-0.9805430381334354,0,0.6921590794386686,-0.6795570204344991,1.2801820419996526,1.3596303907037564,1.4216316896488255,1.4467464559618695
STU235,Mehul Verma,4,0.11332598793667141,5,-1.4034551101158832,1,-0.9889999307129236,4,0,0.9384307276140467,0,-1.3926574248946706,0.019575716638030857,0.028374308623199535,1.3596303907037564,-1.4496563786408143,-1.4403909012585396
